time_ps,voltage
7.5,0.66793
7.6,0.66829
7.7,0.668647
7.8,0.669
7.9,0.669348
8,0.669693
8.1,0.670034
8.2,0.670371
8.3,0.670704
8.4,0.671033
8.5,0.671359
8.6,0.671681
8.7,0.672
8.8,0.672314
8.9,0.672626
9,0.672934
9.1,0.673238
9.2,0.673539
9.3,0.673837
9.4,0.674131
9.5,0.674422
9.6,0.674709
9.7,0.674994
9.8,0.675275
9.9,0.675553
10,0.675828
10.1,0.6761
10.2,0.676369
10.3,0.676634
10.4,0.676897
10.5,0.677157
10.6,0.677414
10.7,0.677668
10.8,0.677919
10.9,0.678167
11,0.678413
11.1,0.678656
11.2,0.678896
11.3,0.679133
11.4,0.679368
11.5,0.6796
11.6,0.679829
11.7,0.680056
11.8,0.68028
11.9,0.680502
12,0.680721
12.1,0.680938
12.2,0.681152
12.3,0.681364
12.4,0.681574
12.5,0.681781
12.6,0.681986
12.7,0.682189
12.8,0.682389
12.9,0.682587
13,0.682783
13.1,0.682976
13.2,0.683168
13.3,0.683357
13.4,0.683544
13.5,0.683729
13.6,0.683912
13.7,0.684093
13.8,0.684272
13.9,0.684449
14,0.684624
14.1,0.684797
14.2,0.684968
14.3,0.685137
14.4,0.685304
14.5,0.685469
14.6,0.685633
14.7,0.685794
14.8,0.685954
14.9,0.686112
15,0.686268
15.1,0.686423
15.2,0.686575
15.3,0.686726
15.4,0.686876
15.5,0.687023
15.6,0.687169
15.7,0.687313
15.8,0.687456
15.9,0.687597
16,0.687737
16.1,0.687874
16.2,0.688011
16.3,0.688146
16.4,0.688279
16.5,0.688411
16.6,0.688541
16.7,0.68867
16.8,0.688797
16.9,0.688923
17,0.689048
17.1,0.689171
17.2,0.689293
17.3,0.689413
17.4,0.689532
17.5,0.68965
17.6,0.689766
17.7,0.689882
17.8,0.689995
17.9,0.690108
18,0.690219
18.1,0.690329
18.2,0.690438
18.3,0.690545
18.4,0.690652
18.5,0.690757
18.6,0.690861
18.7,0.690625
18.8,0.690067
18.9,0.689205
19,0.688056
19.1,0.686636
19.2,0.68496
19.3,0.683042
19.4,0.680897
19.5,0.678538
19.6,0.675977
19.7,0.673226
19.8,0.670298
19.9,0.667203
20,0.663951
20.1,0.660553
20.2,0.657018
20.3,0.653356
20.4,0.649574
20.5,0.645681
20.6,0.641685
20.7,0.637593
20.8,0.633413
20.9,0.629151
21,0.624814
21.1,0.620407
21.2,0.615938
21.3,0.611411
21.4,0.606831
21.5,0.602204
21.6,0.597535
21.7,0.592827
21.8,0.588086
21.9,0.583315
22,0.578519
22.1,0.573701
22.2,0.568864
22.3,0.564012
22.4,0.559148
22.5,0.554275
22.6,0.549396
22.7,0.544514
22.8,0.53963
22.9,0.534748
23,0.52987
23.1,0.524998
23.2,0.520134
23.3,0.51528
23.4,0.510438
23.5,0.505609
23.6,0.500795
23.7,0.495998
23.8,0.491219
23.9,0.486459
24,0.48172
24.1,0.477002
24.2,0.472308
24.3,0.467637
24.4,0.462992
24.5,0.458372
24.6,0.453779
24.7,0.449213
24.8,0.444676
24.9,0.440167
25,0.435688
25.1,0.431239
25.2,0.426821
25.3,0.422434
25.4,0.418078
25.5,0.413755
25.6,0.409463
25.7,0.405205
25.8,0.400979
25.9,0.396787
26,0.392628
26.1,0.388503
26.2,0.384411
26.3,0.380354
26.4,0.376331
26.5,0.372342
26.6,0.368388
26.7,0.364468
26.8,0.360583
26.9,0.356732
27,0.352915
27.1,0.349134
27.2,0.345386
27.3,0.341673
27.4,0.337995
27.5,0.33435
27.6,0.33074
27.7,0.327164
27.8,0.323622
27.9,0.320115
28,0.31664
28.1,0.3132
28.2,0.309793
28.3,0.306419
28.4,0.303079
28.5,0.299771
28.6,0.296497
28.7,0.293255
28.8,0.290045
28.9,0.286868
29,0.283723
29.1,0.28061
29.2,0.277528
29.3,0.274478
29.4,0.27146
29.5,0.268472
29.6,0.265515
29.7,0.262588
29.8,0.259692
29.9,0.256826
30,0.25399
30.1,0.251184
30.2,0.248407
30.3,0.245659
30.4,0.24294
30.5,0.24025
30.6,0.237588
30.7,0.234955
30.8,0.232349
30.9,0.229771
31,0.227221
31.1,0.224698
31.2,0.222201
31.3,0.219732
31.4,0.217289
31.5,0.214872
31.6,0.212482
31.7,0.210117
31.8,0.207778
31.9,0.205463
32,0.203174
32.1,0.20091
32.2,0.198671
32.3,0.196455
32.4,0.194264
32.5,0.192097
32.6,0.189953
32.7,0.187833
32.8,0.185736
32.9,0.183662
33,0.18161
33.1,0.179581
33.2,0.177574
33.3,0.175589
33.4,0.173626
33.5,0.171685
33.6,0.169765
33.7,0.167866
33.8,0.165988
33.9,0.164131
34,0.162294
34.1,0.160477
34.2,0.158681
34.3,0.156904
34.4,0.155147
34.5,0.15341
34.6,0.151691
34.7,0.149992
34.8,0.148311
34.9,0.146649
35,0.145006
35.1,0.143381
35.2,0.141774
35.3,0.140184
35.4,0.138613
35.5,0.137058
35.6,0.135522
35.7,0.134002
35.8,0.132499
35.9,0.131013
36,0.129543
36.1,0.12809
36.2,0.126653
36.3,0.125232
36.4,0.123826
36.5,0.122437
36.6,0.121063
36.7,0.119704
36.8,0.11836
36.9,0.117032
37,0.115718
37.1,0.114419
37.2,0.113134
37.3,0.111864
37.4,0.110608
37.5,0.109366
37.6,0.108138
37.7,0.106924
37.8,0.105723
37.9,0.104536
38,0.103362
38.1,0.102201
38.2,0.101053
38.3,0.0999176
38.4,0.0987952
38.5,0.0976854
38.6,0.096588
38.7,0.0958418
38.8,0.0954282
38.9,0.0953295
39,0.0955289
39.1,0.0960101
39.2,0.0967579
39.3,0.0977574
39.4,0.0989947
39.5,0.100456
39.6,0.10213
39.7,0.104002
39.8,0.106063
39.9,0.1083
2.90806e-13,0.110703
0.1,0.113262
0.2,0.115967
0.3,0.11881
0.4,0.121781
0.5,0.124872
0.6,0.128075
0.7,0.131383
0.8,0.134788
0.9,0.138283
1,0.141862
1.1,0.145519
1.2,0.149247
1.3,0.153042
1.4,0.156897
1.5,0.160808
1.6,0.164769
1.7,0.168776
1.8,0.172824
1.9,0.17691
2,0.18103
2.1,0.185179
2.2,0.189354
2.3,0.193551
2.4,0.197768
2.5,0.202001
2.6,0.206247
2.7,0.210504
2.8,0.214769
2.9,0.219039
3,0.223312
3.1,0.227587
3.2,0.231859
3.3,0.236129
3.4,0.240393
3.5,0.244651
3.6,0.248899
3.7,0.253138
3.8,0.257365
3.9,0.261578
4,0.265777
4.1,0.269961
4.2,0.274127
4.3,0.278276
4.4,0.282405
4.5,0.286514
4.6,0.290603
4.7,0.294669
4.8,0.298713
4.9,0.302734
5,0.30673
5.1,0.310702
5.2,0.314649
5.3,0.31857
5.4,0.322464
5.5,0.326332
5.6,0.330173
5.7,0.333986
5.8,0.337771
5.9,0.341527
6,0.345255
6.1,0.348954
6.2,0.352624
6.3,0.356265
6.4,0.359876
6.5,0.363458
6.6,0.36701
6.7,0.370532
6.8,0.374024
6.9,0.377485
7,0.380917
7.1,0.384318
7.2,0.38769
7.3,0.391031
7.4,0.394341
7.5,0.397622
7.6,0.400873
7.7,0.404093
7.8,0.407283
7.9,0.410444
8,0.413574
8.1,0.416675
8.2,0.419746
8.3,0.422788
8.4,0.4258
8.5,0.428782
8.6,0.431736
8.7,0.43466
8.8,0.437556
8.9,0.440422
9,0.443261
9.1,0.44607
9.2,0.448852
9.3,0.451605
9.4,0.454331
9.5,0.457029
9.6,0.459699
9.7,0.462342
9.8,0.464957
9.9,0.467546
10,0.470108
10.1,0.472644
10.2,0.475153
10.3,0.477635
10.4,0.480092
10.5,0.482524
10.6,0.484929
10.7,0.48731
10.8,0.489665
10.9,0.491995
11,0.494301
11.1,0.496582
11.2,0.498839
11.3,0.501072
11.4,0.50328
11.5,0.505466
11.6,0.507628
11.7,0.509766
11.8,0.511882
11.9,0.513975
12,0.516046
12.1,0.518094
12.2,0.520119
12.3,0.522123
12.4,0.524106
12.5,0.526066
12.6,0.528006
12.7,0.529924
12.8,0.531822
12.9,0.533698
13,0.535555
13.1,0.537391
13.2,0.539207
13.3,0.541003
13.4,0.542779
13.5,0.544536
13.6,0.546274
13.7,0.547992
13.8,0.549692
13.9,0.551373
14,0.553035
14.1,0.55468
14.2,0.556306
14.3,0.557914
14.4,0.559504
14.5,0.561077
14.6,0.562632
14.7,0.564171
14.8,0.565692
14.9,0.567196
15,0.568684
15.1,0.570155
15.2,0.57161
15.3,0.573049
15.4,0.574472
15.5,0.575879
15.6,0.57727
15.7,0.578646
15.8,0.580007
15.9,0.581352
16,0.582683
16.1,0.583999
16.2,0.5853
16.3,0.586587
16.4,0.587859
16.5,0.589117
16.6,0.590361
16.7,0.591592
16.8,0.592808
16.9,0.594011
17,0.595201
17.1,0.596377
17.2,0.59754
17.3,0.59869
17.4,0.599828
17.5,0.600952
17.6,0.602064
17.7,0.603164
17.8,0.604251
17.9,0.605326
18,0.606389
18.1,0.607441
18.2,0.60848
18.3,0.609508
18.4,0.610525
18.5,0.61153
18.6,0.612523
18.7,0.613167
18.8,0.613479
18.9,0.613478
19,0.613179
19.1,0.6126
19.2,0.611756
19.3,0.61066
19.4,0.609328
19.5,0.607773
19.6,0.606007
19.7,0.604043
19.8,0.601892
19.9,0.599566
20,0.597074
20.1,0.594428
20.2,0.591636
20.3,0.588708
20.4,0.585652
20.5,0.582477
20.6,0.579192
20.7,0.575802
20.8,0.572317
20.9,0.568741
21,0.565083
21.1,0.561348
21.2,0.557543
21.3,0.553672
21.4,0.549741
21.5,0.545756
21.6,0.541721
21.7,0.537641
21.8,0.53352
21.9,0.529363
22,0.525173
22.1,0.520954
22.2,0.51671
22.3,0.512445
22.4,0.50816
22.5,0.503861
22.6,0.499548
22.7,0.495226
22.8,0.490897
22.9,0.486563
23,0.482227
23.1,0.477891
23.2,0.473556
23.3,0.469226
23.4,0.464901
23.5,0.460584
23.6,0.456277
23.7,0.45198
23.8,0.447696
23.9,0.443425
24,0.43917
24.1,0.434931
24.2,0.430709
24.3,0.426506
24.4,0.422323
24.5,0.418161
24.6,0.41402
24.7,0.409901
24.8,0.405806
24.9,0.401734
25,0.397688
25.1,0.393666
25.2,0.38967
25.3,0.385701
25.4,0.381758
25.5,0.377843
25.6,0.373955
25.7,0.370096
25.8,0.366265
25.9,0.362463
26,0.35869
26.1,0.354947
26.2,0.351233
26.3,0.347549
26.4,0.343895
26.5,0.340271
26.6,0.336677
26.7,0.333114
26.8,0.329581
26.9,0.326078
27,0.322607
27.1,0.319166
27.2,0.315755
27.3,0.312375
27.4,0.309026
27.5,0.305708
27.6,0.30242
27.7,0.299162
27.8,0.295935
27.9,0.292739
28,0.289573
28.1,0.286436
28.2,0.28333
28.3,0.280254
28.4,0.277208
28.5,0.274192
28.6,0.271205
28.7,0.268247
28.8,0.265319
28.9,0.26242
29,0.25955
29.1,0.256708
29.2,0.253896
29.3,0.251111
29.4,0.248355
29.5,0.245627
29.6,0.242927
29.7,0.240255
29.8,0.23761
29.9,0.234992
30,0.232402
30.1,0.229838
30.2,0.227301
30.3,0.224791
30.4,0.222306
30.5,0.219848
30.6,0.217416
30.7,0.215009
30.8,0.212628
30.9,0.210272
31,0.207941
31.1,0.205634
31.2,0.203353
31.3,0.201095
31.4,0.198862
31.5,0.196652
31.6,0.194467
31.7,0.192304
31.8,0.190165
31.9,0.188049
32,0.185956
32.1,0.183886
32.2,0.181837
32.3,0.179812
32.4,0.177807
32.5,0.175825
32.6,0.173865
32.7,0.171925
32.8,0.170007
32.9,0.16811
33,0.166233
33.1,0.164377
33.2,0.162541
33.3,0.160725
33.4,0.158929
33.5,0.157153
33.6,0.155397
33.7,0.153659
33.8,0.151941
33.9,0.150242
34,0.148561
34.1,0.146899
34.2,0.145255
34.3,0.14363
34.4,0.142022
34.5,0.140432
34.6,0.138859
34.7,0.137304
34.8,0.135767
34.9,0.134246
35,0.132742
35.1,0.131255
35.2,0.129784
35.3,0.128329
35.4,0.126891
35.5,0.125469
35.6,0.124062
35.7,0.122671
35.8,0.121296
35.9,0.119935
36,0.11859
36.1,0.11726
36.2,0.115945
36.3,0.114644
36.4,0.113358
36.5,0.112086
36.6,0.110829
36.7,0.109585
36.8,0.108355
36.9,0.107139
37,0.105937
37.1,0.104747
37.2,0.103572
37.3,0.102409
37.4,0.101259
37.5,0.100123
37.6,0.0989984
37.7,0.0978868
37.8,0.0967876
37.9,0.0957008
38,0.0946261
38.1,0.0935634
38.2,0.0925126
38.3,0.0914735
38.4,0.0904461
38.5,0.0894302
38.6,0.0884257
38.7,0.0874324
38.8,0.0864502
38.9,0.085479
39,0.0848576
39.1,0.0845674
39.2,0.0845907
39.3,0.0849107
39.4,0.0855112
39.5,0.0863769
39.6,0.0874931
39.7,0.0888457
39.8,0.0904214
39.9,0.0922074
1.55096e-13,0.0941916
0.1,0.0963622
0.2,0.0987083
0.3,0.101219
0.4,0.103885
0.5,0.106696
0.6,0.109642
0.7,0.112716
0.8,0.115909
0.9,0.119213
1,0.122621
1.1,0.126124
1.2,0.129717
1.3,0.133392
1.4,0.137144
1.5,0.140967
1.6,0.144854
1.7,0.148801
1.8,0.152803
1.9,0.156854
2,0.16095
2.1,0.165087
2.2,0.16926
2.3,0.173465
2.4,0.177699
2.5,0.181958
2.6,0.186239
2.7,0.190538
2.8,0.194852
2.9,0.199179
3,0.203515
3.1,0.207858
3.2,0.212206
3.3,0.216556
3.4,0.220906
3.5,0.225254
3.6,0.229598
3.7,0.233936
3.8,0.238266
3.9,0.242586
4,0.246896
4.1,0.251193
4.2,0.255476
4.3,0.259744
4.4,0.263995
4.5,0.268228
4.6,0.272443
4.7,0.276638
4.8,0.280812
4.9,0.284965
5,0.289095
5.1,0.293201
5.2,0.297284
5.3,0.301342
5.4,0.305374
5.5,0.309381
5.6,0.313361
5.7,0.317314
5.8,0.32124
5.9,0.325138
6,0.329007
6.1,0.332848
6.2,0.33666
6.3,0.340443
6.4,0.344196
6.5,0.34792
6.6,0.351613
6.7,0.355277
6.8,0.35891
6.9,0.362513
7,0.366086
7.1,0.369627
7.2,0.373139
7.3,0.376619
7.4,0.380069
7.5,0.383488
7.6,0.386876
7.7,0.390234
7.8,0.393561
7.9,0.396857
8,0.400122
8.1,0.403357
8.2,0.406562
8.3,0.409736
8.4,0.41288
8.5,0.415994
8.6,0.419077
8.7,0.422131
8.8,0.425155
8.9,0.428149
9,0.431114
9.1,0.434049
9.2,0.436956
9.3,0.439833
9.4,0.442681
9.5,0.445501
9.6,0.448292
9.7,0.451055
9.8,0.453789
9.9,0.456496
10,0.459175
10.1,0.461826
10.2,0.46445
10.3,0.467047
10.4,0.469617
10.5,0.47216
10.6,0.474676
10.7,0.477167
10.8,0.479631
10.9,0.482069
11,0.484481
11.1,0.486868
11.2,0.48923
11.3,0.491567
11.4,0.493879
11.5,0.496166
11.6,0.498429
11.7,0.500667
11.8,0.502882
11.9,0.505073
12,0.507241
12.1,0.509385
12.2,0.511506
12.3,0.513604
12.4,0.515679
12.5,0.517733
12.6,0.519763
12.7,0.521772
12.8,0.523759
12.9,0.525724
13,0.527668
13.1,0.529591
13.2,0.531493
13.3,0.533374
13.4,0.535235
13.5,0.537075
13.6,0.538895
13.7,0.540695
13.8,0.542475
13.9,0.544236
14,0.545978
14.1,0.5477
14.2,0.549403
14.3,0.551088
14.4,0.552754
14.5,0.554402
14.6,0.556031
14.7,0.557643
14.8,0.559237
14.9,0.560813
15,0.562372
15.1,0.563913
15.2,0.565437
15.3,0.566945
15.4,0.568436
15.5,0.56991
15.6,0.571368
15.7,0.57281
15.8,0.574235
15.9,0.575645
16,0.57704
16.1,0.578418
16.2,0.579782
16.3,0.58113
16.4,0.582463
16.5,0.583782
16.6,0.585085
16.7,0.586375
16.8,0.587649
16.9,0.58891
17,0.590157
17.1,0.591389
17.2,0.592608
17.3,0.593814
17.4,0.595005
17.5,0.596184
17.6,0.597349
17.7,0.598502
17.8,0.599641
17.9,0.600768
18,0.601882
18.1,0.602984
18.2,0.604074
18.3,0.605151
18.4,0.606216
18.5,0.607269
18.6,0.608311
18.7,0.609341
18.8,0.610359
18.9,0.611366
19,0.612361
19.1,0.613346
19.2,0.614319
19.3,0.615282
19.4,0.616234
19.5,0.617175
19.6,0.618106
19.7,0.619026
19.8,0.619935
19.9,0.620835
20,0.621725
20.1,0.622604
20.2,0.623474
20.3,0.624334
20.4,0.625184
20.5,0.626025
20.6,0.626856
20.7,0.627678
20.8,0.628491
20.9,0.629295
21,0.63009
21.1,0.630875
21.2,0.631652
21.3,0.632421
21.4,0.63318
21.5,0.633931
21.6,0.634674
21.7,0.635408
21.8,0.636134
21.9,0.636852
22,0.637562
22.1,0.638264
22.2,0.638958
22.3,0.639644
22.4,0.640323
22.5,0.640994
22.6,0.641657
22.7,0.642313
22.8,0.642961
22.9,0.643603
23,0.644237
23.1,0.644864
23.2,0.645484
23.3,0.646096
23.4,0.646702
23.5,0.647302
23.6,0.647894
23.7,0.64848
23.8,0.649059
23.9,0.649632
24,0.650198
24.1,0.650758
24.2,0.651312
24.3,0.651859
24.4,0.652401
24.5,0.652936
24.6,0.653465
24.7,0.653988
24.8,0.654506
24.9,0.655017
25,0.655523
25.1,0.656023
25.2,0.656518
25.3,0.657007
25.4,0.65749
25.5,0.657968
25.6,0.658441
25.7,0.658908
25.8,0.65937
25.9,0.659827
26,0.660279
26.1,0.660725
26.2,0.661167
26.3,0.661604
26.4,0.662035
26.5,0.662462
26.6,0.662884
26.7,0.663302
26.8,0.663714
26.9,0.664122
27,0.664526
27.1,0.664925
27.2,0.665319
27.3,0.665709
27.4,0.666095
27.5,0.666476
27.6,0.666853
27.7,0.667226
27.8,0.667594
27.9,0.667959
28,0.668319
28.1,0.668675
28.2,0.669028
28.3,0.669376
28.4,0.66972
28.5,0.670061
28.6,0.670397
28.7,0.67073
28.8,0.67106
28.9,0.671385
29,0.671707
29.1,0.672025
29.2,0.67234
29.3,0.672651
29.4,0.672958
29.5,0.673262
29.6,0.673563
29.7,0.67386
29.8,0.674154
29.9,0.674445
30,0.674732
30.1,0.675016
30.2,0.675297
30.3,0.675575
30.4,0.67585
30.5,0.676121
30.6,0.67639
30.7,0.676655
30.8,0.676918
30.9,0.677178
31,0.677434
31.1,0.677688
31.2,0.677939
31.3,0.678187
31.4,0.678432
31.5,0.678675
31.6,0.678915
31.7,0.679152
31.8,0.679386
31.9,0.679618
32,0.679847
32.1,0.680074
32.2,0.680298
32.3,0.68052
32.4,0.680739
32.5,0.680955
32.6,0.681169
32.7,0.681381
32.8,0.681591
32.9,0.681798
33,0.682002
33.1,0.682205
33.2,0.682405
33.3,0.682603
33.4,0.682798
33.5,0.682992
33.6,0.683183
33.7,0.683372
33.8,0.683559
33.9,0.683744
34,0.683927
34.1,0.684108
34.2,0.684286
34.3,0.684463
34.4,0.684638
34.5,0.684811
34.6,0.684981
34.7,0.68515
34.8,0.685317
34.9,0.685482
35,0.685646
35.1,0.685807
35.2,0.685967
35.3,0.686125
35.4,0.686281
35.5,0.686435
35.6,0.686587
35.7,0.686738
35.8,0.686887
35.9,0.687035
36,0.687181
36.1,0.687325
36.2,0.687467
36.3,0.687608
36.4,0.687748
36.5,0.687885
36.6,0.688022
36.7,0.688156
36.8,0.68829
36.9,0.688421
37,0.688552
37.1,0.68868
37.2,0.688808
37.3,0.688933
37.4,0.689058
37.5,0.689181
37.6,0.689303
37.7,0.689423
37.8,0.689542
37.9,0.689659
38,0.689776
38.1,0.689891
38.2,0.690004
38.3,0.690117
38.4,0.690228
38.5,0.690338
38.6,0.690447
38.7,0.690554
38.8,0.69066
38.9,0.690765
39,0.690869
39.1,0.690972
39.2,0.691073
39.3,0.691174
39.4,0.690934
39.5,0.690373
39.6,0.689508
39.7,0.688355
39.8,0.686932
39.9,0.685252
2.26182e-13,0.683331
0.1,0.681183
0.2,0.67882
0.3,0.676256
0.4,0.673503
0.5,0.670571
0.6,0.667473
0.7,0.664219
0.8,0.660817
0.9,0.65728
1,0.653614
1.1,0.649829
1.2,0.645933
1.3,0.641934
1.4,0.63784
1.5,0.633657
1.6,0.629392
1.7,0.625052
1.8,0.620643
1.9,0.616171
2,0.611641
2.1,0.607059
2.2,0.60243
2.3,0.597758
2.4,0.593048
2.5,0.588304
2.6,0.583531
2.7,0.578732
2.8,0.573911
2.9,0.569072
3,0.564218
3.1,0.559352
3.2,0.554476
3.3,0.549595
3.4,0.54471
3.5,0.539825
3.6,0.534941
3.7,0.530061
3.8,0.525187
3.9,0.52032
4,0.515464
4.1,0.51062
4.2,0.505789
4.3,0.500973
4.4,0.496174
4.5,0.491393
4.6,0.486631
4.7,0.48189
4.8,0.47717
4.9,0.472474
5,0.467802
5.1,0.463154
5.2,0.458532
5.3,0.453938
5.4,0.44937
5.5,0.444831
5.6,0.440321
5.7,0.43584
5.8,0.431389
5.9,0.426969
6,0.422581
6.1,0.418223
6.2,0.413898
6.3,0.409605
6.4,0.405345
6.5,0.401118
6.6,0.396924
6.7,0.392763
6.8,0.388637
6.9,0.384544
7,0.380485
7.1,0.376461
7.2,0.372471
7.3,0.368515
7.4,0.364593
7.5,0.360707
7.6,0.356854
7.7,0.353036
7.8,0.349253
7.9,0.345504
8,0.34179
8.1,0.33811
8.2,0.334465
8.3,0.330853
8.4,0.327276
8.5,0.323733
8.6,0.320224
8.7,0.316748
8.8,0.313307
8.9,0.309899
9,0.306524
9.1,0.303182
9.2,0.299873
9.3,0.296598
9.4,0.293355
9.5,0.290144
9.6,0.286966
9.7,0.28382
9.8,0.280705
9.9,0.277623
10,0.274572
10.1,0.271552
10.2,0.268563
10.3,0.265605
10.4,0.262678
10.5,0.25978
10.6,0.256914
10.7,0.254076
10.8,0.251269
10.9,0.248491
11,0.245742
11.1,0.243022
11.2,0.240331
11.3,0.237669
11.4,0.235034
11.5,0.232428
11.6,0.229849
11.7,0.227298
11.8,0.224774
11.9,0.222277
12,0.219806
12.1,0.217363
12.2,0.214945
12.3,0.212554
12.4,0.210188
12.5,0.207848
12.6,0.205533
12.7,0.203243
12.8,0.200978
12.9,0.198738
13,0.196522
13.1,0.19433
13.2,0.192162
13.3,0.190017
13.4,0.187896
13.5,0.185799
13.6,0.183724
13.7,0.181671
13.8,0.179642
13.9,0.177634
14,0.175649
14.1,0.173685
14.2,0.171743
14.3,0.169822
14.4,0.167923
14.5,0.166044
14.6,0.164186
14.7,0.162349
14.8,0.160531
14.9,0.158734
15,0.156957
15.1,0.155199
15.2,0.153461
15.3,0.151742
15.4,0.150042
15.5,0.148361
15.6,0.146699
15.7,0.145055
15.8,0.143429
15.9,0.141822
16,0.140232
16.1,0.138659
16.2,0.137105
16.3,0.135567
16.4,0.134047
16.5,0.132544
16.6,0.131057
16.7,0.129587
16.8,0.128133
16.9,0.126695
17,0.125274
17.1,0.123868
17.2,0.122478
17.3,0.121104
17.4,0.119744
17.5,0.1184
17.6,0.117071
17.7,0.115757
17.8,0.114458
17.9,0.113173
18,0.111902
18.1,0.110646
18.2,0.109403
18.3,0.108175
18.4,0.10696
18.5,0.105759
18.6,0.104571
18.7,0.103396
18.8,0.102235
18.9,0.101087
19,0.0999513
19.1,0.0988286
19.2,0.0977184
19.3,0.0966206
19.4,0.0955352
19.5,0.0944619
19.6,0.0934006
19.7,0.0926901
19.8,0.0923118
19.9,0.092248
20,0.0924819
20.1,0.0929973
20.2,0.0937788
20.3,0.0948117
20.4,0.096082
20.5,0.0975764
20.6,0.0992819
20.7,0.101186
20.8,0.103278
20.9,0.105547
21,0.107981
21.1,0.11057
21.2,0.113306
21.3,0.116178
21.4,0.119179
21.5,0.122299
21.6,0.125531
21.7,0.128867
21.8,0.132301
21.9,0.135824
22,0.139431
22.1,0.143115
22.2,0.14687
22.3,0.150691
22.4,0.154573
22.5,0.158509
22.6,0.162496
22.7,0.166529
22.8,0.170603
22.9,0.174714
23,0.178858
23.1,0.183031
23.2,0.18723
23.3,0.191452
23.4,0.195692
23.5,0.199948
23.6,0.204218
23.7,0.208497
23.8,0.212785
23.9,0.217077
24,0.221372
24.1,0.225668
24.2,0.229963
24.3,0.234254
24.4,0.238539
24.5,0.242817
24.6,0.247087
24.7,0.251345
24.8,0.255592
24.9,0.259826
25,0.264045
25.1,0.268247
25.2,0.272433
25.3,0.276601
25.4,0.280749
25.5,0.284877
25.6,0.288984
25.7,0.293068
25.8,0.29713
25.9,0.301169
26,0.305183
26.1,0.309172
26.2,0.313136
26.3,0.317074
26.4,0.320985
26.5,0.32487
26.6,0.328727
26.7,0.332556
26.8,0.336357
26.9,0.340129
27,0.343873
27.1,0.347588
27.2,0.351273
27.3,0.354929
27.4,0.358556
27.5,0.362152
27.6,0.365718
27.7,0.369255
27.8,0.372761
27.9,0.376237
28,0.379683
28.1,0.383098
28.2,0.386483
28.3,0.389838
28.4,0.393162
28.5,0.396456
28.6,0.399719
28.7,0.402953
28.8,0.406156
28.9,0.409329
29,0.412472
29.1,0.415585
29.2,0.418668
29.3,0.421722
29.4,0.424746
29.5,0.427741
29.6,0.430706
29.7,0.433642
29.8,0.436549
29.9,0.439427
30,0.442276
30.1,0.445097
30.2,0.447889
30.3,0.450654
30.4,0.45339
30.5,0.456098
30.6,0.458779
30.7,0.461432
30.8,0.464058
30.9,0.466657
31,0.469229
31.1,0.471774
31.2,0.474293
31.3,0.476786
31.4,0.479252
31.5,0.481693
31.6,0.484108
31.7,0.486497
31.8,0.488862
31.9,0.491201
32,0.493516
32.1,0.495805
32.2,0.498071
32.3,0.500313
32.4,0.50253
32.5,0.504724
32.6,0.506894
32.7,0.509041
32.8,0.511165
32.9,0.513266
33,0.515344
33.1,0.5174
33.2,0.519434
33.3,0.521446
33.4,0.523435
33.5,0.525404
33.6,0.527351
33.7,0.529276
33.8,0.531181
33.9,0.533065
34,0.534928
34.1,0.536772
34.2,0.538594
34.3,0.540397
34.4,0.542181
34.5,0.543944
34.6,0.545689
34.7,0.547414
34.8,0.54912
34.9,0.550807
35,0.552476
35.1,0.554127
35.2,0.555759
35.3,0.557373
35.4,0.55897
35.5,0.560548
35.6,0.56211
35.7,0.563654
35.8,0.565181
35.9,0.566691
36,0.568184
36.1,0.569661
36.2,0.571122
36.3,0.572566
36.4,0.573994
36.5,0.575407
36.6,0.576804
36.7,0.578185
36.8,0.579551
36.9,0.580901
37,0.582237
37.1,0.583558
37.2,0.584864
37.3,0.586155
37.4,0.587433
37.5,0.588696
37.6,0.589944
37.7,0.591179
37.8,0.592401
37.9,0.593608
38,0.594802
38.1,0.595983
38.2,0.597151
38.3,0.598305
38.4,0.599447
38.5,0.600576
38.6,0.601692
38.7,0.602796
38.8,0.603887
38.9,0.604966
39,0.606034
39.1,0.607089
39.2,0.608132
39.3,0.609164
39.4,0.610184
39.5,0.611193
39.6,0.612191
39.7,0.613177
39.8,0.614153
39.9,0.615117
2.97268e-13,0.616071
0.1,0.617013
0.2,0.617946
0.3,0.618868
0.4,0.619779
0.5,0.620681
0.6,0.621572
0.7,0.622453
0.8,0.623325
0.9,0.624186
1,0.625038
1.1,0.625881
1.2,0.626714
1.3,0.627537
1.4,0.628352
1.5,0.629157
1.6,0.629953
1.7,0.63074
1.8,0.631519
1.9,0.632288
2,0.63305
2.1,0.633802
2.2,0.634546
2.3,0.635282
2.4,0.636009
2.5,0.636729
2.6,0.63744
2.7,0.638143
2.8,0.638838
2.9,0.639526
3,0.640206
3.1,0.640878
3.2,0.641543
3.3,0.6422
3.4,0.64285
3.5,0.643492
3.6,0.644127
3.7,0.644756
3.8,0.645377
3.9,0.645991
4,0.646598
4.1,0.647198
4.2,0.647792
4.3,0.648379
4.4,0.648959
4.5,0.649533
4.6,0.650101
4.7,0.650662
4.8,0.651217
4.9,0.651765
5,0.652307
5.1,0.652844
5.2,0.653374
5.3,0.653898
5.4,0.654416
5.5,0.654929
